CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,5.000,10.000,15.000,20.000,30.000,40.000,50.000,60.000,70.000,80.000,90.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),FAIXA INICIAL DE GRIS,TAS VALOR FIXO,FAIXA INICIAL DE COLETA,FAIXA FINAL DE COLETA,FAIXA INICIAL DE ENTREGA,SECCAT VALOR FIXO,SEGURO MÍNIMO,SEGURO(%),FAIXA INICIAL DE CTE,FAIXA FINAL DE CTE,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG
18325000,18329999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"53,2784","11,51","0,5",0,0,"4,96",100
18330000,18359999,8,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"85,0304","11,51","0,5",0,0,"4,96",100
18360000,18379999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"53,2784","11,51","0,5",0,0,"4,96",100
18380000,18384999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"53,2784","11,51","0,5",0,0,"4,96",100
18385000,18399999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"53,2784","11,51","0,5",0,0,"4,96",100
18400001,18424999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18425000,18429999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18430000,18434999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18435000,18439999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18440000,18459999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18460001,18469999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18470000,18474999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18475000,18479999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18480000,18489999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18490000,18499999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18500000,18519999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18520001,18529999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18530000,18534999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18535000,18539999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18540001,18549999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18550001,18559999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18560000,18569999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18570000,18579999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18580000,18589999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18590000,18599999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18600001,18619999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18620001,18639999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18640000,18649999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18650001,18659999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18660001,18669999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18670001,18674999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18675000,18679999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18680001,18689999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18690000,18699999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18700001,18709999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18710001,18719999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18720000,18729999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18730001,18739999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18740000,18744999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18745000,18759999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18760001,18769999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18770000,18774999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18775001,18779999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18780000,18789999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18790001,18799999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18800001,18829999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18830001,18839999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18840001,18859999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18860000,18869999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18870001,18889999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18890001,18899999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18900001,18934999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18935001,18939999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18940001,18949999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18950001,18959999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18960001,18969999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18970001,18989999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
18990001,18999999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19000001,19159999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19160000,19179999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19180000,19189999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19190000,19199999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19200000,19209999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19210000,19219999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19220000,19229999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19230000,19249999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19250000,19259999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19260000,19272999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19273000,19274999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19275000,19279999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19280000,19299999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19300000,19349999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19350000,19359999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19360000,19379999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19380000,19399999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19400001,19409999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19410000,19429999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19430000,19449999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,"29,9824","11,51","0,5",0,0,"4,96",100
19450000,19469999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19470000,19499999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19500000,19529999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19530000,19559999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19560000,19569999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19570000,19579999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19580000,19589999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19590000,19599999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19600000,19639999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19640001,19649999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19650001,19679999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19680001,19699999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19700001,19739999,4,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19740000,19749999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19750000,19769999,6,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19770001,19779999,6,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19780001,19799999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19800001,19819999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19820000,19829999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19830001,19839999,7,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19840000,19859999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19860001,19864999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19865000,19869999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19870001,19879999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19880001,19899999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19900001,19919999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19920001,19929999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19930000,19939999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19940000,19959999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19960001,19969999,5,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19970001,19989999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
19990000,19999999,3,,"23,41","29,26",0,"36,65","39,87",0,"47,18",0,"53,49",0,0,"120,29","5,72",0,"1,36","0,23",10000,0,0,0,0,0,"11,51","0,5",0,0,"4,96",100
20000001,23799999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
23800001,23859999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
23860000,23889999,7,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
23890001,23899999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
23900001,23969999,5,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
23970000,23999999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
24000001,24399999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
24400001,24799999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
24800001,24889999,7,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
24890000,24899999,5,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
24900001,24999999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25000001,25499999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
25500001,25599999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
25600001,25779999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25780000,25799999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25800001,25844999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25845000,25849999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25850000,25869999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25870000,25879999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25880000,25899999,8,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
25900001,25939999,6,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"19,4",0,0,0,0,"4,96",100
25940001,25949999,7,,"45,21","56,52","59,99","63,45","69,01","74,59","81,6","132,93","138,05","143,19","148,32","153,46","5,72",0,0,"0,3",10000,"4,96",0,0,0,"23,7552",0,0,0,0,"4,96",100
