CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,40.000,60.000,70.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),TRT MÍNIMO,TRT(%),FAIXA INICIAL DE ENTREGA,OUTRA TAXA VALOR FIXO,TDE VALOR FIXO,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,CTE VALOR FIXO
97335000,97335000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","117,69","271,98","4,1",100,"6,42"
97340000,97340000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97350000,97350000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97370000,97370000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97380000,97380000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
97385000,97385000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97390000,97390000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","43,42","271,98","4,1",100,"6,42"
97395000,97395000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","321,07","271,98","4,1",100,"6,42"
97400000,97400000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97403000,97403000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97408000,97408000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97410000,97410000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
97415000,97415000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97418000,97418000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","117,69","271,98","4,1",100,"6,42"
97420000,97420999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97430000,97430000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97440000,97440000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97450000,97450000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97455000,97455000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97460000,97460000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97500001,97514999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97515000,97515000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97520000,97520000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97530000,97530000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97535000,97535000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97538000,97538000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97540001,97551999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97552000,97552000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97553000,97553000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97554000,97554000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97555000,97555000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97556000,97556000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97557000,97557000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97558000,97558000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97559000,97559000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97560000,97569999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97570001,97584999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97585000,97585000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
97590000,97590000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97592000,97592000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97594000,97594000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97595000,97595000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97596000,97596000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
97598000,97598000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97610000,97610000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97620000,97620000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97630000,97630000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97640000,97640000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97645000,97645000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
97647000,97647000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97648000,97648000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97649000,97649000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97650000,97650000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97660000,97660000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97670000,97679999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97680000,97680000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97680001,97684999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97685000,97685000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97690000,97690000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","441,04","271,98","4,1",100,"6,42"
97700001,97719999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97720000,97720000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97725000,97725000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","117,69","271,98","4,1",100,"6,42"
97730000,97730000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
97733000,97733000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97735000,97735000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97743000,97743000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97745000,97745000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
97750000,97750000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97753000,97753000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","87,98","271,98","4,1",100,"6,42"
97755000,97755000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97760000,97760000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97763000,97763000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97765000,97765000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
97770000,97770000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97800000,97800000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97810000,97810000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97815000,97815000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97820000,97820000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97825000,97825000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97840000,97840000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97843000,97843000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97845000,97845000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97850000,97850000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97855000,97855000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97860000,97860000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97865000,97865000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97870000,97870000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97875000,97875000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97880000,97880000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97885000,97885000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","286,79","271,98","4,1",100,"6,42"
97900000,97900000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97913000,97913000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97915000,97915000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97920000,97920000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97930000,97930000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97935000,97935000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
97940000,97940000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97945000,97945000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97950000,97950000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97960000,97960000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97970000,97970000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97973000,97973000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97975000,97975000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97980000,97980000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
97990000,97990000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","117,69","271,98","4,1",100,"6,42"
98000001,98117999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98118000,98118000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
98120000,98120000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
98122000,98122000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98125000,98125000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
98130000,98130000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98140000,98140000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
98150000,98150000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","137,11","271,98","4,1",100,"6,42"
98160000,98160000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","43,42","271,98","4,1",100,"6,42"
98170000,98170000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98173000,98173000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","204,53","271,98","4,1",100,"6,42"
98175000,98175000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","174,82","271,98","4,1",100,"6,42"
98180000,98199999,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98200000,98200000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98210000,98210000,5,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98220000,98220000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98230000,98230000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98232000,98232000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98234000,98234000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98240000,98240000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98250000,98250000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98255000,98255000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98260000,98260000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98270000,98270000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98280000,98280000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98290000,98290000,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98300000,98312999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98313000,98313000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
98313001,98318999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98319000,98319000,7,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
98319001,98319999,6,,"96,03","128,88","140,49","150,64","157,87","175,25","1,585","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
