CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,30.000,50.000,75.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,TAS VALOR FIXO,TRT VALOR FIXO,TDE MÍNIMO,TDE MÁXIMO,TDE(%),TDA(%),ENTREGA VALOR FIXO
75230000,75239999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75240000,75244999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75245000,75249999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75250001,75264999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75265000,75279999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75280000,75289999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75340000,75344999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75345000,75349999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75350000,75354999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75360000,75369999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75370000,75374999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75375000,75379999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75380001,75394999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75395000,75395999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75396000,75397999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75398000,75399999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75400001,75409999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75410000,75419999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75420000,75429999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75430000,75439999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75440000,75449999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75450000,75454999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75455000,75459999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75460000,75469999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75470000,75479999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75480000,75489999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75490000,75494999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75495000,75499999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75500001,75549999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75550000,75554999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75555000,75559999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75560000,75569999,7,,40,"42,8","45,8","52,43","60,03","73,54","0,4","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75570000,75579999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75580000,75599999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75600000,75602999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75603000,75609999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75610000,75614999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75615000,75619999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75620000,75629999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75630000,75634999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75635000,75639999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75640000,75644999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75645000,75649999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75650000,75659999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75660000,75664999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75665000,75666999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75667000,75669999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75670000,75674999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75675000,75679999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75680001,75699999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75700001,75714999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75715000,75719999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75720000,75729999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75730000,75739999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75740000,75749999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75750000,75759999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75760000,75769999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75770000,75779999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75780000,75789999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75790000,75794999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75795000,75799999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75800001,75809999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75810000,75812999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75813000,75814999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75815000,75818999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75820000,75822999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75823000,75824999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75825000,75826999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75827000,75827999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75828000,75829999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75830000,75834999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75835000,75839999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75840000,75842999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75850000,75854999,7,,40,"42,8","45,8","52,43","60,03","73,54","0,4","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75855000,75859999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75860000,75864999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75865000,75869999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75870000,75879999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75880000,75889999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75890000,75899999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75900001,75914999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75915000,75919999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75920000,75924999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75925000,75929999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75930000,75934999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75940000,75944999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75945000,75949999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75950000,75954999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75955000,75959999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75960000,75969999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75980000,75984999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75985000,75989999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
75990000,76099999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76100000,76100000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76105000,76109999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76110000,76119999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76120000,76124999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76125000,76129999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76130000,76134999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76135000,76139999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76140000,76144999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76145000,76149999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76150000,76151999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76152000,76154999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76155000,76159999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76160000,76164999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76165000,76169999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76170000,76179999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76180000,76189999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76190000,76194999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76195000,76199999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76200000,76204999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76205000,76209999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76210000,76219999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76220000,76229999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76230000,76234999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76235000,76239999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76240000,76244999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76245000,76249999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76250000,76254999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76255000,76259999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76260000,76264999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76265000,76269999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76270000,76279999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76280000,76284999,7,,40,"42,8","45,8","52,43","60,03","73,54","0,4","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76290000,76299999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76300000,76303999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76304000,76304999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76305000,76309999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76310000,76314999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76315000,76319999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76320000,76329999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76330000,76334999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76335000,76335000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76340000,76342999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76345000,76349999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76350000,76354999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76355000,76359999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76360000,76364999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76365000,76369999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76372000,76372999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76374000,76374999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76375000,76379999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76380001,76389999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76390000,76390999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76392000,76392000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76393000,76394999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76395000,76399999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76400000,76409999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76410000,76419999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76420000,76439999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76440000,76449999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76450000,76459999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76460000,76464999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76465000,76469999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76470000,76479999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76480000,76484999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76485000,76489999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76490000,76492999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76493000,76494999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76495000,76499999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76500000,76509999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76510000,76514999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76515000,76519999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76520000,76524999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76525000,76529999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76530000,76539999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76550000,76554999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76555000,76559999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76560000,76579999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76580000,76589999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76590000,76599999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76600000,76600000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76602000,76602000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76604000,76604000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76606000,76606000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76608000,76608000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76610000,76610000,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76630000,76639999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76640000,76649999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76650000,76659999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76660000,76669999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
76670000,76679999,7,,"113,33","121,27","129,76","148,56","170,08","208,36","1,22","0,3","2,85","0,15","3,5",100,"3,2",30,351,351,10,10,18
